Date,Open,High,Low,Close,Adj Close,Volume
2019-01-01,1251.1500244140625,1256.300048828125,1242.8499755859375,1251.3499755859375,1249.568603515625,58225
2019-01-02,1245.5,1248.300048828125,1228.0999755859375,1240.9000244140625,1239.133544921875,241079
2019-01-03,1245.9000244140625,1251.199951171875,1229.75,1237.3499755859375,1235.5885009765625,68986
2019-01-04,1234.5999755859375,1250.0,1230.1500244140625,1246.699951171875,1244.9251708984375,132937
2019-01-07,1251.9000244140625,1253.199951171875,1242.0,1247.550048828125,1245.774169921875,94792
2019-01-08,1248.9000244140625,1248.9000244140625,1228.3499755859375,1232.25,1230.4959716796875,102296
2019-01-09,1243.5,1244.199951171875,1229.449951171875,1238.9000244140625,1237.136474609375,116256
2019-01-10,1235.0,1240.300048828125,1216.5,1221.3499755859375,1219.611328125,130207
2019-01-11,1228.0,1229.0,1215.0,1221.25,1219.5115966796875,254955
2019-01-14,1224.0,1224.0,1204.5999755859375,1210.449951171875,1208.726806640625,5098920
2019-01-15,1210.449951171875,1219.0,1210.449951171875,1212.1500244140625,1210.424560546875,77146
2019-01-16,1216.050048828125,1216.550048828125,1198.6500244140625,1205.0999755859375,1203.3843994140625,262527
2019-01-17,1208.9000244140625,1225.0,1201.0999755859375,1220.0999755859375,1218.363037109375,335899
2019-01-18,1222.199951171875,1241.0999755859375,1217.0,1237.3499755859375,1235.5885009765625,85565
2019-01-21,1241.0,1276.0,1224.050048828125,1267.300048828125,1265.49609375,613577
2019-01-22,1281.0,1307.300048828125,1275.0,1291.5999755859375,1289.7613525390625,368763
2019-01-23,1295.0,1298.949951171875,1270.0,1276.199951171875,1274.38330078125,160324
2019-01-24,1271.0,1274.8499755859375,1261.0,1267.949951171875,1266.14501953125,164234
2019-01-25,1267.0999755859375,1287.949951171875,1260.0,1265.1500244140625,1263.3489990234375,110384
2019-01-28,1265.6500244140625,1284.0,1256.0,1261.1500244140625,1259.354736328125,227184
2019-01-29,1261.5,1273.0,1246.0,1250.949951171875,1249.169189453125,95517
2019-01-30,1255.0,1256.0,1217.0,1221.5,1219.76123046875,139274
2019-01-31,1224.0,1259.0,1213.0,1253.25,1251.4659423828125,93503
2019-02-01,1258.25,1270.5,1241.0,1258.0999755859375,1256.3089599609375,161933
2019-02-04,1258.0,1275.0,1242.75,1272.800048828125,1270.9881591796875,56855
2019-02-05,1275.0,1286.8499755859375,1269.0,1279.0999755859375,1277.2791748046875,92877
2019-02-06,1286.0,1288.0,1275.699951171875,1279.050048828125,1277.229248046875,87958
2019-02-07,1279.050048828125,1292.449951171875,1276.1500244140625,1283.3499755859375,1281.5230712890625,124298
2019-02-08,1283.9000244140625,1308.0,1277.550048828125,1295.550048828125,1293.705810546875,115215
2019-02-11,1300.0,1314.0,1295.0,1304.699951171875,1302.8427734375,152947
2019-02-12,1303.949951171875,1311.0,1295.25,1298.5999755859375,1296.75146484375,96287
2019-02-14,1298.0999755859375,1303.0999755859375,1272.75,1288.3499755859375,1286.5159912109375,27419
2019-02-15,1289.949951171875,1289.949951171875,1270.449951171875,1283.75,1281.922607421875,71699
2019-02-18,1282.699951171875,1288.0,1273.050048828125,1278.1500244140625,1276.3304443359375,104317
2019-02-19,1277.949951171875,1287.4000244140625,1272.050048828125,1278.050048828125,1276.230712890625,22956
2019-02-20,1282.0,1293.8499755859375,1280.0999755859375,1291.300048828125,1289.4619140625,37101
2019-02-21,1292.0,1297.4000244140625,1282.800048828125,1288.9000244140625,1287.065185546875,147543
2019-02-22,1252.0,1259.9000244140625,1234.0,1241.050048828125,1239.2833251953125,4664828
2019-02-25,1243.699951171875,1247.949951171875,1230.4000244140625,1241.25,1239.4830322265625,148938
2019-02-26,1227.949951171875,1251.4000244140625,1221.199951171875,1235.75,1233.9908447265625,243839
2019-02-27,1242.0,1242.0,1211.0,1215.800048828125,1214.0693359375,329503
2019-02-28,1215.0,1225.5,1209.5,1212.449951171875,1210.7239990234375,132391
2019-03-01,1224.699951171875,1230.199951171875,1217.550048828125,1226.5999755859375,1224.8538818359375,164083
2019-03-05,1226.9000244140625,1245.3499755859375,1218.699951171875,1240.199951171875,1238.4344482421875,142426
2019-03-06,1245.0,1247.199951171875,1235.949951171875,1240.8499755859375,1239.0836181640625,96916
